 398.15 0.350889  4.00416   0.9301   0.0000   0.0000   0.9301
 398.22 0.350901  4.01095   0.9325   0.0000   0.0000   0.9325
 398.29 0.350913  4.01775   0.9391   0.0000   0.0000   0.9391
 398.36 0.350926  4.02454   0.9464   0.0000   0.0000   0.9464
 398.43 0.350938  4.03134   0.9500   0.0000   0.0000   0.9500
 398.50 0.350950  4.03813   0.9506   0.0000   0.0000   0.9506
 398.57 0.350962  4.04493   0.9527   0.0000   0.0000   0.9527
 398.64 0.350974  4.05172   0.9584   0.0000   0.0000   0.9584
 398.71 0.350986  4.05852   0.9644   0.0000   0.0000   0.9644
 398.78 0.350998  4.06531   0.9661   0.0000   0.0000   0.9661
 398.85 0.351010  4.07211   0.9622   0.0000   0.0000   0.9622
 398.91 0.351022  4.07890   0.9567   0.0000   0.0000   0.9567
 398.98 0.351034  4.08570   0.9555   0.0000   0.0000   0.9555
 399.05 0.351046  4.09249   0.9612   0.0000   0.0000   0.9612
 399.12 0.351058  4.09929   0.9707   0.0000   0.0000   0.9707
 399.19 0.351070  4.10608   0.9785   0.0000   0.0000   0.9785
 399.26 0.351082  4.11288   0.9807   0.0000   0.0000   0.9807
 399.33 0.351094  4.11967   0.9769   0.0000   0.0000   0.9769
 399.40 0.351106  4.12647   0.9712   0.0000   0.0000   0.9712
 399.47 0.351118  4.13326   0.9696   0.0000   0.0000   0.9696
 399.54 0.351130  4.14006   0.9753   0.0000   0.0000   0.9753
 399.61 0.351142  4.14685   0.9857   0.0000   0.0000   0.9857
 399.67 0.351154  4.15365   0.9953   0.0000   0.0000   0.9953
 399.74 0.351166  4.16044   1.0009   0.0000   0.0000   1.0009
 399.81 0.351178  4.16724   1.0019   0.0000   0.0000   1.0019
 399.88 0.351190  4.17403   0.9984   0.0000   0.0000   0.9984
 399.95 0.351202  4.18083   0.9926   0.0000   0.0000   0.9926
 400.02 0.351214  4.18735   0.9887   0.0000   0.0000   0.9887
 400.09 0.351226  4.19321   0.9908   0.0000   0.0000   0.9908
 400.16 0.351238  4.19907   0.9987   0.0000   0.0000   0.9987
 400.23 0.351250  4.20493   1.0080   0.0000   0.0000   1.0080
 400.30 0.351262  4.21079   1.0150   0.0000   0.0000   1.0150
