 393.25 0.350027  3.27993   0.9667   0.0000   0.0000   0.9667
 393.32 0.350040  3.28521   0.9707   0.0000   0.0000   0.9707
 393.39 0.350052  3.29048   0.9764   0.0000   0.0000   0.9764
 393.46 0.350064  3.29576   0.9827   0.0000   0.0000   0.9827
 393.52 0.350076  3.30103   0.9882   0.0000   0.0000   0.9882
 393.59 0.350088  3.30631   0.9919   0.0000   0.0000   0.9919
 393.66 0.350101  3.31158   0.9937   0.0000   0.0000   0.9937
 393.73 0.350113  3.31686   0.9940   0.0000   0.0000   0.9940
 393.80 0.350125  3.32213   0.9933   0.0000   0.0000   0.9933
 393.87 0.350137  3.32741   0.9914   0.0000   0.0000   0.9914
 393.94 0.350149  3.33268   0.9878   0.0000   0.0000   0.9878
 394.01 0.350162  3.33796   0.9816   0.0000   0.0000   0.9816
 394.08 0.350174  3.34323   0.9734   0.0000   0.0000   0.9734
 394.15 0.350186  3.34851   0.9643   0.0000   0.0000   0.9643
 394.22 0.350198  3.35378   0.9552   0.0000   0.0000   0.9552
 394.28 0.350210  3.35906   0.9474   0.0000   0.0000   0.9474
 394.35 0.350223  3.36433   0.9437   0.0000   0.0000   0.9437
 394.42 0.350235  3.36961   0.9468   0.0000   0.0000   0.9468
 394.49 0.350247  3.37488   0.9553   0.0000   0.0000   0.9553
 394.56 0.350259  3.38016   0.9644   0.0000   0.0000   0.9644
 394.63 0.350271  3.38543   0.9710   0.0000   0.0000   0.9710
 394.70 0.350283  3.39071   0.9764   0.0000   0.0000   0.9764
 394.77 0.350296  3.39598   0.9803   0.0000   0.0000   0.9803
 394.84 0.350308  3.40126   0.9802   0.0000   0.0000   0.9802
 394.91 0.350320  3.40653   0.9780   0.0000   0.0000   0.9780
 394.98 0.350332  3.41181   0.9791   0.0000   0.0000   0.9791
 395.04 0.350344  3.41708   0.9826   0.0000   0.0000   0.9826
 395.11 0.350356  3.42236   0.9806   0.0000   0.0000   0.9806
 395.18 0.350369  3.42763   0.9706   0.0000   0.0000   0.9706
 395.25 0.350381  3.43291   0.9625   0.0000   0.0000   0.9625
 395.32 0.350393  3.43818   0.9675   0.0000   0.0000   0.9675
 395.39 0.350405  3.44346   0.9842   0.0000   0.0000   0.9842
 395.46 0.350417  3.44873   1.0008   0.0000   0.0000   1.0008
 395.53 0.350429  3.45401   1.0088   0.0000   0.0000   1.0088
 395.60 0.350442  3.45928   1.0089   0.0000   0.0000   1.0089
 395.67 0.350454  3.46456   1.0078   0.0000   0.0000   1.0078
 395.74 0.350466  3.46983   1.0118   0.0000   0.0000   1.0118
 395.80 0.350478  3.47511   1.0218   0.0000   0.0000   1.0218
 395.87 0.350490  3.48038   1.0327   0.0000   0.0000   1.0327
 395.94 0.350502  3.48566   1.0378   0.0000   0.0000   1.0378
 396.01 0.350514  3.49093   1.0348   0.0000   0.0000   1.0348
 396.08 0.350526  3.49620   1.0274   0.0000   0.0000   1.0274
 396.15 0.350539  3.50148   1.0227   0.0000   0.0000   1.0227
 396.22 0.350551  3.50675   1.0261   0.0000   0.0000   1.0261
 396.29 0.350563  3.51203   1.0367   0.0000   0.0000   1.0367
 396.36 0.350575  3.51730   1.0494   0.0000   0.0000   1.0494
 396.43 0.350587  3.52258   1.0596   0.0000   0.0000   1.0596
 396.50 0.350599  3.52785   1.0659   0.0000   0.0000   1.0659
 396.56 0.350611  3.53313   1.0696   0.0000   0.0000   1.0696
 396.63 0.350623  3.53840   1.0719   0.0000   0.0000   1.0719
 396.70 0.350636  3.54368   1.0738   0.0000   0.0000   1.0738
 396.77 0.350648  3.54895   1.0756   0.0000   0.0000   1.0756
 396.84 0.350660  3.55423   1.0774   0.0000   0.0000   1.0774
 396.91 0.350672  3.55950   1.0792   0.0000   0.0000   1.0792
 396.98 0.350684  3.56478   1.0810   0.0000   0.0000   1.0810
 397.05 0.350696  3.57005   1.0828   0.0000   0.0000   1.0828
 397.12 0.350708  3.57533   1.0844   0.0000   0.0000   1.0844
 397.19 0.350720  3.58060   1.0855   0.0000   0.0000   1.0855
 397.26 0.350732  3.58588   1.0848   0.0000   0.0000   1.0848
 397.33 0.350744  3.59115   1.0804   0.0000   0.0000   1.0804
 397.39 0.350757  3.59643   1.0715   0.0000   0.0000   1.0715
 397.46 0.350769  3.60170   1.0616   0.0000   0.0000   1.0616
 397.53 0.350781  3.60698   1.0569   0.0000   0.0000   1.0569
 397.60 0.350793  3.61225   1.0598   0.0000   0.0000   1.0598
 397.67 0.350805  3.61753   1.0642   0.0000   0.0000   1.0642
 397.74 0.350817  3.62280   1.0612   0.0000   0.0000   1.0612
 397.81 0.350829  3.62808   1.0505   0.0000   0.0000   1.0505
 397.88 0.350841  3.63335   1.0421   0.0000   0.0000   1.0421
 397.95 0.350853  3.63863   1.0445   0.0000   0.0000   1.0445
 398.02 0.350865  3.64390   1.0535   0.0000   0.0000   1.0535
 398.09 0.350877  3.64918   1.0589   0.0000   0.0000   1.0589
 398.15 0.350889  3.65445   1.0591   0.0000   0.0000   1.0591
 398.22 0.350901  3.65973   1.0618   0.0000   0.0000   1.0618
 398.29 0.350913  3.66500   1.0714   0.0000   0.0000   1.0714
 398.36 0.350926  3.67028   1.0820   0.0000   0.0000   1.0820
 398.43 0.350938  3.67555   1.0866   0.0000   0.0000   1.0866
 398.50 0.350950  3.68083   1.0864   0.0000   0.0000   1.0864
 398.57 0.350962  3.68610   1.0887   0.0000   0.0000   1.0887
 398.64 0.350974  3.69138   1.0968   0.0000   0.0000   1.0968
